,week,time,use,sid,count
29898,5,21,0,ME183101,1
29899,5,22,0,ME183101,1
29900,5,22,0,ME183101,1
29901,5,22,0,ME183101,1
29902,5,22,0,ME183101,1
29903,5,23,0,ME183101,1
29904,5,23,0,ME183101,1
29905,5,23,0,ME183101,1
29906,5,23,0,ME183101,1
29907,6,0,0,ME183101,1
29908,6,0,0,ME183101,1
29909,6,0,0,ME183101,1
29910,6,0,0,ME183101,1
29911,6,1,0,ME183101,1
29912,6,1,0,ME183101,1
29913,6,1,0,ME183101,1
29914,6,1,0,ME183101,1
29915,6,2,0,ME183101,1
29916,6,2,0,ME183101,1
29917,6,2,0,ME183101,1
29918,6,2,0,ME183101,1
29919,6,3,0,ME183101,1
29920,6,3,0,ME183101,1
29921,6,3,0,ME183101,1
29922,6,3,0,ME183101,1
29923,6,4,0,ME183101,1
29924,6,4,0,ME183101,1
29925,6,4,0,ME183101,1
29926,6,4,0,ME183101,1
29927,6,5,0,ME183101,1
29928,6,5,0,ME183101,1
29929,6,5,0,ME183101,1
29930,6,5,0,ME183101,1
29931,6,6,0,ME183101,1
29932,6,6,0,ME183101,1
29933,6,6,0,ME183101,1
29934,6,6,0,ME183101,1
29935,6,7,0,ME183101,1
29936,6,7,0,ME183101,1
29937,6,7,0,ME183101,1
29938,6,7,0,ME183101,1
29939,6,8,0,ME183101,1
29940,6,8,0,ME183101,1
29941,6,8,0,ME183101,1
29942,6,8,0,ME183101,1
29943,6,9,0,ME183101,1
29944,6,9,0,ME183101,1
29945,6,9,0,ME183101,1
29946,6,9,0,ME183101,1
29947,6,10,0,ME183101,1
29948,6,10,0,ME183101,1
29949,6,10,0,ME183101,1
29950,6,10,0,ME183101,1
29951,6,11,0,ME183101,1
29952,6,11,0,ME183101,1
29953,6,11,0,ME183101,1
29954,6,11,0,ME183101,1
29955,6,12,0,ME183101,1
29956,6,12,0,ME183101,1
29957,6,12,0,ME183101,1
29958,6,12,0,ME183101,1
29959,6,13,0,ME183101,1
29960,6,13,0,ME183101,1
29961,6,13,0,ME183101,1
29962,6,13,0,ME183101,1
29963,6,14,0,ME183101,1
29964,6,14,0,ME183101,1
29965,6,14,0,ME183101,1
29966,6,14,0,ME183101,1
29967,6,15,0,ME183101,1
29968,6,15,0,ME183101,1
29969,6,15,0,ME183101,1
29970,6,15,0,ME183101,1
29971,6,16,0,ME183101,1
29972,6,16,0,ME183101,1
29973,6,16,0,ME183101,1
29974,6,16,0,ME183101,1
29975,6,17,0,ME183101,1
29976,6,17,0,ME183101,1
29977,6,17,0,ME183101,1
29978,6,17,0,ME183101,1
29979,6,18,0,ME183101,1
29980,6,18,0,ME183101,1
29981,6,18,0,ME183101,1
29982,6,18,0,ME183101,1
29983,6,19,0,ME183101,1
29984,6,19,0,ME183101,1
29985,6,19,0,ME183101,1
29986,6,19,0,ME183101,1
29987,6,20,0,ME183101,1
29988,6,20,0,ME183101,1
29989,6,20,0,ME183101,1
29990,6,20,0,ME183101,1
29991,6,21,0,ME183101,1
29992,6,21,0,ME183101,1
29993,6,21,0,ME183101,1
29994,6,21,0,ME183101,1
29995,6,22,0,ME183101,1
29996,6,22,0,ME183101,1
29997,6,22,0,ME183101,1
29998,6,22,0,ME183101,1
29999,6,23,0,ME183101,1
30000,6,23,0,ME183101,1
30001,6,23,0,ME183101,1
30002,6,23,0,ME183101,1
30003,0,0,0,ME183101,1
30004,0,0,0,ME183101,1
30005,0,0,0,ME183101,1
30006,0,0,0,ME183101,1
30007,0,1,0,ME183101,1
30008,0,1,0,ME183101,1
30009,0,1,0,ME183101,1
30010,0,1,0,ME183101,1
30011,0,2,0,ME183101,1
30012,0,2,0,ME183101,1
30013,0,2,0,ME183101,1
30014,0,2,0,ME183101,1
30015,0,3,0,ME183101,1
30016,0,3,0,ME183101,1
30017,0,3,0,ME183101,1
30018,0,3,0,ME183101,1
30019,0,4,0,ME183101,1
30020,0,4,0,ME183101,1
30021,0,4,0,ME183101,1
30022,0,4,0,ME183101,1
30023,0,5,0,ME183101,1
30024,0,5,0,ME183101,1
30025,0,5,0,ME183101,1
30026,0,5,0,ME183101,1
30027,0,6,0,ME183101,1
30028,0,6,0,ME183101,1
30029,0,6,0,ME183101,1
30030,0,6,0,ME183101,1
30031,0,7,0,ME183101,1
30032,0,7,0,ME183101,1
30033,0,7,0,ME183101,1
30034,0,7,0,ME183101,1
30035,0,8,0,ME183101,1
30036,0,8,0,ME183101,1
30037,0,8,0,ME183101,1
30038,0,8,0,ME183101,1
30039,0,9,0,ME183101,1
30040,0,9,0,ME183101,1
30041,0,9,0,ME183101,1
30042,0,9,0,ME183101,1
30043,0,10,0,ME183101,1
30044,0,10,0,ME183101,1
30045,0,10,0,ME183101,1
30046,0,10,0,ME183101,1
30047,0,11,0,ME183101,1
30048,0,11,0,ME183101,1
30049,0,11,0,ME183101,1
30050,0,11,0,ME183101,1
30051,0,12,0,ME183101,1
30052,0,12,0,ME183101,1
30053,0,12,0,ME183101,1
30054,0,12,0,ME183101,1
30055,0,13,0,ME183101,1
30056,0,13,0,ME183101,1
30057,0,13,0,ME183101,1
30058,0,13,0,ME183101,1
30059,0,14,0,ME183101,1
30060,0,14,0,ME183101,1
30061,0,14,0,ME183101,1
30062,0,14,0,ME183101,1
30063,0,15,0,ME183101,1
30064,0,15,0,ME183101,1
30065,0,15,0,ME183101,1
30066,0,15,0,ME183101,1
30067,0,16,0,ME183101,1
30068,0,16,0,ME183101,1
30069,0,16,0,ME183101,1
30070,0,16,0,ME183101,1
30071,0,17,0,ME183101,1
30072,0,17,0,ME183101,1
30073,0,17,0,ME183101,1
30074,0,17,0,ME183101,1
30075,0,18,0,ME183101,1
30076,0,18,0,ME183101,1
30077,0,18,0,ME183101,1
30078,0,18,0,ME183101,1
30079,0,19,0,ME183101,1
30080,0,19,0,ME183101,1
30081,0,19,0,ME183101,1
30082,0,19,0,ME183101,1
30083,0,20,0,ME183101,1
30084,0,20,0,ME183101,1
30085,0,20,0,ME183101,1
30086,0,20,0,ME183101,1
30087,0,21,0,ME183101,1
30088,0,21,0,ME183101,1
30089,0,21,0,ME183101,1
30090,0,21,0,ME183101,1
30091,0,22,0,ME183101,1
30092,0,22,0,ME183101,1
30093,0,22,0,ME183101,1
30094,0,22,0,ME183101,1
30095,0,23,0,ME183101,1
30096,0,23,0,ME183101,1
30097,0,23,0,ME183101,1
30098,0,23,0,ME183101,1
30099,1,0,0,ME183101,1
30100,1,0,0,ME183101,1
30101,1,0,0,ME183101,1
30102,1,0,0,ME183101,1
30103,1,1,0,ME183101,1
30104,1,1,0,ME183101,1
30105,1,1,0,ME183101,1
30106,1,1,0,ME183101,1
30107,1,2,0,ME183101,1
30108,1,2,0,ME183101,1
30109,1,2,0,ME183101,1
30110,1,2,0,ME183101,1
30111,1,3,0,ME183101,1
30112,1,3,0,ME183101,1
30113,1,3,0,ME183101,1
30114,1,3,0,ME183101,1
30115,1,4,0,ME183101,1
30116,1,4,0,ME183101,1
30117,1,4,0,ME183101,1
30118,1,4,0,ME183101,1
30119,1,5,0,ME183101,1
30120,1,5,0,ME183101,1
30121,1,5,0,ME183101,1
30122,1,5,0,ME183101,1
30123,1,6,0,ME183101,1
30124,1,6,0,ME183101,1
30125,1,6,0,ME183101,1
30126,1,6,0,ME183101,1
30127,1,7,0,ME183101,1
30128,1,7,0,ME183101,1
30129,1,7,0,ME183101,1
30130,1,7,0,ME183101,1
30131,1,8,1,ME183101,1
30132,1,8,1,ME183101,1
30133,1,8,1,ME183101,1
30134,1,8,1,ME183101,1
30135,1,8,0,ME183101,1
30136,1,8,0,ME183101,1
30137,1,8,0,ME183101,1
30138,1,8,0,ME183101,1
30139,1,9,0,ME183101,1
30140,1,9,0,ME183101,1
30141,1,9,0,ME183101,1
30142,1,9,0,ME183101,1
30143,1,10,0,ME183101,1
30144,1,10,0,ME183101,1
30145,1,10,0,ME183101,1
30146,1,10,0,ME183101,1
30147,1,11,0,ME183101,1
30148,1,11,0,ME183101,1
30149,1,11,0,ME183101,1
30150,1,11,0,ME183101,1
30151,1,12,0,ME183101,1
30152,1,12,0,ME183101,1
30153,1,12,0,ME183101,1
30154,1,12,0,ME183101,1
30155,1,13,1,ME183101,1
30156,1,13,1,ME183101,1
30157,1,13,1,ME183101,1
30158,1,13,1,ME183101,1
30159,1,14,0,ME183101,1
30160,1,14,0,ME183101,1
30161,1,14,0,ME183101,1
30162,1,14,0,ME183101,1
30163,2,0,0,50110025,1
30164,2,1,0,50110025,1
30165,2,2,0,50110025,1
30166,2,3,0,50110025,1
30167,2,4,0,50110025,1
30168,2,5,0,50110025,1
30169,2,6,0,50110025,1
30170,2,7,0,50110025,1
30171,2,8,0,50110025,1
30172,2,9,0,50110025,1
30173,2,10,0,50110025,1
30174,2,11,0,50110025,1
30175,2,12,0,50110025,1
30176,2,13,0,50110025,1
30177,2,14,0,50110025,1
30178,2,15,0,50110025,1
30179,2,16,0,50110025,1
30180,2,17,0,50110025,1
30181,2,18,0,50110025,1
30182,2,19,0,50110025,1
30183,2,20,0,50110025,1
30184,2,21,0,50110025,1
30185,2,22,0,50110025,1
30186,2,23,0,50110025,1
30187,3,0,0,50110025,1
30188,3,1,0,50110025,1
30189,3,2,0,50110025,1
30190,3,3,0,50110025,1
30191,3,4,0,50110025,1
30192,3,5,0,50110025,1
30193,3,6,0,50110025,1
30194,3,7,0,50110025,1
30195,3,8,0,50110025,1
30196,3,9,0,50110025,1
30197,3,10,0,50110025,1
30198,3,11,0,50110025,1
30199,3,12,0,50110025,1
30200,3,13,0,50110025,1
30201,3,14,0,50110025,1
30202,3,15,0,50110025,1
30203,3,16,0,50110025,1
30204,3,17,0,50110025,1
30205,3,18,0,50110025,1
30206,3,19,0,50110025,1
30207,3,20,0,50110025,1
30208,3,21,0,50110025,1
30209,3,22,0,50110025,1
30210,3,23,0,50110025,1
30211,4,0,0,50110025,1
30212,4,1,0,50110025,1
30213,4,2,0,50110025,1
30214,4,3,0,50110025,1
30215,4,4,0,50110025,1
30216,4,5,0,50110025,1
30217,4,6,0,50110025,1
30218,4,7,0,50110025,1
30219,4,8,0,50110025,1
30220,4,9,0,50110025,1
30221,4,10,0,50110025,1
30222,4,11,0,50110025,1
30223,4,12,0,50110025,1
30224,4,13,0,50110025,1
30225,4,14,0,50110025,1
30226,4,15,0,50110025,1
30227,4,16,0,50110025,1
30228,4,17,0,50110025,1
30229,4,18,0,50110025,1
30230,4,19,0,50110025,1
30231,4,20,0,50110025,1
30232,4,21,0,50110025,1
30233,4,22,0,50110025,1
30234,4,23,0,50110025,1
30235,5,0,0,50110025,1
30236,5,1,0,50110025,1
30237,5,2,0,50110025,1
30238,5,3,0,50110025,1
30239,5,4,0,50110025,1
30240,5,5,0,50110025,1
30241,5,6,0,50110025,1
30242,5,7,0,50110025,1
30243,5,8,0,50110025,1
30244,5,9,0,50110025,1
30245,5,10,0,50110025,1
30246,5,11,0,50110025,1
30247,5,12,0,50110025,1
30248,5,13,0,50110025,1
30249,5,14,0,50110025,1
30250,5,15,0,50110025,1
30251,5,16,0,50110025,1
30252,5,17,0,50110025,1
30253,5,18,0,50110025,1
30254,5,19,0,50110025,1
30255,5,20,0,50110025,1
30256,5,21,0,50110025,1
30257,5,22,0,50110025,1
30258,5,23,0,50110025,1
30259,6,0,0,50110025,1
30260,6,1,0,50110025,1
30261,6,2,0,50110025,1
30262,6,3,0,50110025,1
30263,6,4,0,50110025,1
30264,6,5,0,50110025,1
30265,6,6,0,50110025,1
30266,6,7,0,50110025,1
30267,6,8,0,50110025,1
30268,6,9,0,50110025,1
30269,6,10,0,50110025,1
30270,6,11,0,50110025,1
30271,6,12,0,50110025,1
30272,6,13,0,50110025,1
30273,6,14,0,50110025,1
30274,6,15,0,50110025,1
30275,6,16,0,50110025,1
30276,6,17,0,50110025,1
30277,6,18,0,50110025,1
30278,6,19,0,50110025,1
30279,6,20,0,50110025,1
30280,6,21,0,50110025,1
30281,6,22,0,50110025,1
30282,6,23,0,50110025,1
30283,0,0,0,50110067,1
30284,0,1,0,50110067,1
30285,0,2,0,50110067,1
30286,0,3,0,50110067,1
30287,0,4,0,50110067,1
30288,0,5,0,50110067,1
30289,0,6,0,50110067,1
30290,0,7,0,50110067,1
30291,0,8,0,50110067,1
30292,0,9,0,50110067,1
30293,0,10,0,50110067,1
30294,0,11,0,50110067,1
30295,0,12,0,50110067,1
30296,0,13,0,50110067,1
30297,0,14,0,50110067,1
30298,0,15,0,50110067,1
30299,0,16,0,50110067,1
30300,0,17,0,50110067,1
30301,0,18,0,50110067,1
30302,0,19,0,50110067,1
30303,0,20,0,50110067,1
30304,0,21,0,50110067,1
30305,0,22,0,50110067,1
30306,0,23,0,50110067,1
30307,1,0,0,50110067,1
30308,1,1,0,50110067,1
30309,1,2,0,50110067,1
30310,1,3,0,50110067,1
30311,1,4,0,50110067,1
30312,1,5,0,50110067,1
30313,1,6,0,50110067,1
30314,1,7,0,50110067,1
30315,1,8,0,50110067,1
30316,1,9,0,50110067,1
30317,1,10,0,50110067,1
30318,1,11,0,50110067,1
30319,1,12,0,50110067,1
30320,1,13,0,50110067,1
30321,1,14,0,50110067,1
30322,1,15,0,50110067,1
30323,1,16,0,50110067,1
30324,1,17,0,50110067,1
30325,1,18,0,50110067,1
30326,1,19,0,50110067,1
30327,1,20,0,50110067,1
30328,1,21,0,50110067,1
30329,1,22,0,50110067,1
30330,1,23,0,50110067,1
30331,2,0,0,50110067,1
30332,2,1,0,50110067,1
30333,2,2,0,50110067,1
30334,2,3,0,50110067,1
30335,2,4,0,50110067,1
30336,2,5,0,50110067,1
30337,2,6,0,50110067,1
30338,2,7,0,50110067,1
30339,2,8,0,50110067,1
30340,2,9,0,50110067,1
30341,2,10,0,50110067,1
30342,2,11,0,50110067,1
30343,2,12,0,50110067,1
30344,2,13,0,50110067,1
30345,2,14,0,50110067,1
30346,2,15,0,50110067,1
30347,2,16,0,50110067,1
30348,2,17,0,50110067,1
30349,2,18,0,50110067,1
30350,2,19,0,50110067,1
30351,2,20,0,50110067,1
30352,2,21,0,50110067,1
30353,2,22,0,50110067,1
30354,2,23,0,50110067,1
30355,4,0,0,50110067,1
30356,4,1,0,50110067,1
30357,4,2,0,50110067,1
30358,4,3,0,50110067,1
30359,4,4,0,50110067,1
30360,4,5,0,50110067,1
30361,4,6,0,50110067,1
30362,4,7,0,50110067,1
30363,4,8,0,50110067,1
30364,4,9,0,50110067,1
30365,4,10,0,50110067,1
30366,4,11,0,50110067,1
30367,4,12,0,50110067,1
30368,4,13,0,50110067,1
30369,4,14,0,50110067,1
30370,4,15,0,50110067,1
30371,4,16,0,50110067,1
30372,4,17,0,50110067,1
30373,4,18,0,50110067,1
30374,4,19,0,50110067,1
30375,4,20,0,50110067,1
30376,4,21,0,50110067,1
30377,4,22,0,50110067,1
30378,4,23,0,50110067,1
30379,5,0,0,50110067,1
30380,5,1,0,50110067,1
30381,5,2,0,50110067,1
30382,5,3,0,50110067,1
30383,5,4,0,50110067,1
30384,5,5,0,50110067,1
30385,5,6,0,50110067,1
30386,5,7,0,50110067,1
30387,5,8,0,50110067,1
30388,5,9,0,50110067,1
30389,5,10,0,50110067,1
30390,5,11,0,50110067,1
30391,5,12,0,50110067,1
30392,5,13,0,50110067,1
30393,5,14,0,50110067,1
30394,5,15,0,50110067,1
30395,5,16,0,50110067,1
30396,5,17,0,50110067,1
30397,5,18,0,50110067,1
30398,5,19,0,50110067,1
30399,5,20,0,50110067,1
30400,5,21,0,50110067,1
30401,5,22,0,50110067,1
30402,5,23,0,50110067,1
30403,6,0,0,50110067,1
30404,6,1,0,50110067,1
30405,6,2,0,50110067,1
30406,6,3,0,50110067,1
30407,6,4,0,50110067,1
30408,6,5,0,50110067,1
30409,6,6,0,50110067,1
30410,6,7,0,50110067,1
30411,6,8,0,50110067,1
30412,6,9,0,50110067,1
30413,6,10,0,50110067,1
30414,6,11,0,50110067,1
30415,6,12,0,50110067,1
30416,6,13,0,50110067,1
30417,6,14,0,50110067,1
30418,6,15,0,50110067,1
30419,6,16,0,50110067,1
30420,6,17,0,50110067,1
30421,6,18,0,50110067,1
30422,6,19,0,50110067,1
30423,6,20,0,50110067,1
30424,6,21,0,50110067,1
30425,6,22,0,50110067,1
30426,6,23,0,50110067,1
30427,3,0,0,50110069,1
30428,3,1,0,50110069,1
30429,3,2,0,50110069,1
30430,3,3,0,50110069,1
30431,3,4,0,50110069,1
30432,3,5,0,50110069,1
30433,3,6,0,50110069,1
30434,3,7,0,50110069,1
30435,3,8,0,50110069,1
30436,3,9,0,50110069,1
30437,3,10,0,50110069,1
30438,3,11,0,50110069,1
30439,3,12,0,50110069,1
30440,3,13,0,50110069,1
30441,3,14,0,50110069,1
30442,3,15,0,50110069,1
30443,3,16,0,50110069,1
30444,3,17,0,50110069,1
30445,3,18,0,50110069,1
30446,3,19,0,50110069,1
30447,3,20,0,50110069,1
30448,3,21,0,50110069,1
30449,3,22,0,50110069,1
30450,3,23,0,50110069,1
30451,4,0,0,50110069,1
30452,4,1,0,50110069,1
30453,4,2,0,50110069,1
30454,4,3,0,50110069,1
30455,4,4,0,50110069,1
30456,4,5,0,50110069,1
30457,4,6,0,50110069,1
30458,4,7,0,50110069,1
30459,4,8,0,50110069,1
30460,4,9,0,50110069,1
30461,4,10,0,50110069,1
30462,4,11,0,50110069,1
30463,4,12,0,50110069,1
30464,4,13,0,50110069,1
30465,4,14,0,50110069,1
30466,4,15,0,50110069,1
30467,4,16,0,50110069,1
30468,4,17,0,50110069,1
30469,4,18,0,50110069,1
30470,4,19,0,50110069,1
30471,4,20,0,50110069,1
30472,4,21,0,50110069,1
30473,4,22,0,50110069,1
30474,4,23,0,50110069,1
30475,5,0,0,50110069,1
30476,5,1,0,50110069,1
30477,5,2,0,50110069,1
30478,5,3,0,50110069,1
30479,5,4,0,50110069,1
30480,5,5,0,50110069,1
30481,5,6,0,50110069,1
30482,5,7,0,50110069,1
30483,5,8,0,50110069,1
30484,5,9,0,50110069,1
30485,5,10,0,50110069,1
30486,5,11,0,50110069,1
30487,5,12,0,50110069,1
30488,5,13,0,50110069,1
30489,5,14,0,50110069,1
30490,5,15,0,50110069,1
30491,5,16,0,50110069,1
30492,5,17,0,50110069,1
30493,5,18,0,50110069,1
30494,5,19,0,50110069,1
30495,5,20,0,50110069,1
30496,5,21,0,50110069,1
30497,5,22,0,50110069,1
30498,5,23,0,50110069,1
30499,6,0,0,50110069,1
30500,6,1,0,50110069,1
30501,6,2,0,50110069,1
30502,6,3,0,50110069,1
30503,6,4,0,50110069,1
30504,6,5,0,50110069,1
30505,6,6,0,50110069,1
30506,6,7,0,50110069,1
30507,6,8,0,50110069,1
30508,6,9,0,50110069,1
30509,6,10,0,50110069,1
30510,6,11,0,50110069,1
30511,6,12,0,50110069,1
30512,6,13,0,50110069,1
30513,6,14,0,50110069,1
30514,6,15,0,50110069,1
30515,6,16,0,50110069,1
30516,6,17,0,50110069,1
30517,6,18,0,50110069,1
30518,6,19,0,50110069,1
30519,6,20,0,50110069,1
30520,6,21,0,50110069,1
30521,6,22,0,50110069,1
30522,6,23,0,50110069,1
30523,4,0,0,50110071,1
30524,4,1,0,50110071,1
30525,4,2,0,50110071,1
30526,4,3,0,50110071,1
30527,4,4,0,50110071,1
30528,4,5,0,50110071,1
30529,4,6,0,50110071,1
30530,4,7,0,50110071,1
30531,4,8,0,50110071,1
30532,4,9,0,50110071,1
30533,4,10,0,50110071,1
30534,4,11,0,50110071,1
30535,4,12,0,50110071,1
30536,4,13,0,50110071,1
30537,4,14,0,50110071,1
30538,4,15,0,50110071,1
30539,4,16,0,50110071,1
30540,4,17,0,50110071,1
30541,4,18,0,50110071,1
30542,4,19,0,50110071,1
30543,4,20,0,50110071,1
30544,4,21,0,50110071,1
30545,4,22,0,50110071,1
30546,4,23,0,50110071,1
30547,5,0,0,50110071,1
30548,5,1,0,50110071,1
30549,5,2,0,50110071,1
30550,5,3,0,50110071,1
30551,5,4,0,50110071,1
30552,5,5,0,50110071,1
30553,5,6,0,50110071,1
30554,5,7,0,50110071,1
30555,5,8,0,50110071,1
30556,5,9,0,50110071,1
30557,5,10,0,50110071,1
30558,5,11,0,50110071,1
30559,5,12,0,50110071,1
30560,5,13,0,50110071,1
30561,5,14,0,50110071,1
30562,5,15,0,50110071,1
30563,5,16,0,50110071,1
30564,5,17,0,50110071,1
30565,5,18,0,50110071,1
30566,5,19,0,50110071,1
30567,5,20,0,50110071,1
30568,5,21,0,50110071,1
30569,5,22,0,50110071,1
30570,5,23,0,50110071,1
30571,6,0,0,50110071,1
30572,6,1,0,50110071,1
30573,6,2,0,50110071,1
30574,6,3,0,50110071,1
30575,6,4,0,50110071,1
30576,6,5,0,50110071,1
30577,6,6,0,50110071,1
30578,6,7,0,50110071,1
30579,6,8,0,50110071,1
30580,6,9,0,50110071,1
30581,6,10,0,50110071,1
30582,6,11,0,50110071,1
30583,6,12,0,50110071,1
30584,6,13,0,50110071,1
30585,6,14,0,50110071,1
30586,6,15,0,50110071,1
30587,6,16,0,50110071,1
30588,6,17,0,50110071,1
30589,6,18,0,50110071,1
30590,6,19,0,50110071,1
30591,6,20,0,50110071,1
30592,6,21,0,50110071,1
30593,6,22,0,50110071,1
30594,6,23,0,50110071,1
30595,0,0,0,50110105,1
30596,0,1,0,50110105,1
30597,0,2,0,50110105,1
30598,0,3,0,50110105,1
30599,0,4,0,50110105,1
30600,0,5,0,50110105,1
30601,0,6,0,50110105,1
30602,0,7,0,50110105,1
30603,0,8,0,50110105,1
30604,0,9,0,50110105,1
30605,0,10,0,50110105,1
30606,0,11,0,50110105,1
30607,0,12,0,50110105,1
30608,0,13,0,50110105,1
30609,0,14,0,50110105,1
30610,0,15,0,50110105,1
30611,0,16,0,50110105,1
30612,0,17,0,50110105,1
30613,0,18,0,50110105,1
30614,0,19,0,50110105,1
30615,0,20,0,50110105,1
30616,0,21,0,50110105,1
30617,0,22,0,50110105,1
30618,0,23,0,50110105,1
30619,1,0,0,50110105,1
30620,1,1,0,50110105,1
30621,1,2,0,50110105,1
30622,1,3,0,50110105,1
30623,1,4,0,50110105,1
30624,1,5,0,50110105,1
30625,1,6,0,50110105,1
30626,1,7,0,50110105,1
30627,1,8,0,50110105,1
30628,1,9,0,50110105,1
30629,1,10,0,50110105,1
30630,1,11,0,50110105,1
30631,1,12,0,50110105,1
30632,1,13,0,50110105,1
30633,1,14,0,50110105,1
30634,1,15,0,50110105,1
30635,1,16,0,50110105,1
30636,1,17,0,50110105,1
30637,1,18,0,50110105,1
30638,1,19,0,50110105,1
30639,1,20,0,50110105,1
30640,1,21,0,50110105,1
30641,1,22,0,50110105,1
30642,1,23,0,50110105,1
30643,3,0,0,50110105,1
30644,3,1,0,50110105,1
30645,3,2,0,50110105,1
30646,3,3,0,50110105,1
30647,3,4,0,50110105,1
30648,3,5,0,50110105,1
30649,3,6,0,50110105,1
30650,3,7,0,50110105,1
30651,3,8,0,50110105,1
30652,3,9,0,50110105,1
30653,3,10,0,50110105,1
30654,3,11,0,50110105,1
30655,3,12,0,50110105,1
30656,3,13,0,50110105,1
30657,3,14,0,50110105,1
30658,3,15,0,50110105,1
30659,3,16,0,50110105,1
30660,3,17,0,50110105,1
30661,3,18,0,50110105,1
30662,3,19,0,50110105,1
30663,3,20,0,50110105,1
30664,3,21,0,50110105,1
30665,3,22,0,50110105,1
30666,3,23,0,50110105,1
30667,4,0,0,50110105,1
30668,4,1,0,50110105,1
30669,4,2,0,50110105,1
30670,4,3,0,50110105,1
30671,4,4,0,50110105,1
30672,4,5,0,50110105,1
30673,4,6,0,50110105,1
30674,4,7,0,50110105,1
30675,4,8,0,50110105,1
30676,4,9,0,50110105,1
30677,4,10,0,50110105,1
30678,4,11,0,50110105,1
30679,4,12,0,50110105,1
30680,4,13,0,50110105,1
30681,4,14,0,50110105,1
30682,4,15,0,50110105,1
30683,4,16,0,50110105,1
30684,4,17,0,50110105,1
30685,4,18,0,50110105,1
30686,4,19,0,50110105,1
30687,4,20,0,50110105,1
30688,4,21,0,50110105,1
30689,4,22,0,50110105,1
30690,4,23,0,50110105,1
30691,5,0,0,50110105,1
30692,5,1,0,50110105,1
30693,5,2,0,50110105,1
30694,5,3,0,50110105,1
30695,5,4,0,50110105,1
30696,5,5,0,50110105,1
30697,5,6,0,50110105,1
30698,5,7,0,50110105,1
30699,5,8,0,50110105,1
30700,5,9,0,50110105,1
30701,5,10,0,50110105,1
30702,5,11,0,50110105,1
30703,5,12,0,50110105,1
30704,5,13,0,50110105,1
30705,5,14,0,50110105,1
30706,5,15,0,50110105,1
30707,5,16,0,50110105,1
30708,5,17,0,50110105,1
30709,5,18,0,50110105,1
30710,5,19,0,50110105,1
30711,5,20,0,50110105,1
30712,5,21,0,50110105,1
30713,5,22,0,50110105,1
30714,5,23,0,50110105,1
30715,6,0,0,50110105,1
30716,6,1,0,50110105,1
30717,6,2,0,50110105,1
30718,6,3,0,50110105,1
30719,6,4,0,50110105,1
30720,6,5,0,50110105,1
30721,6,6,0,50110105,1
30722,6,7,0,50110105,1
30723,6,8,0,50110105,1
30724,6,9,0,50110105,1
30725,6,10,0,50110105,1
30726,6,11,0,50110105,1
30727,6,12,0,50110105,1
30728,6,13,0,50110105,1
30729,6,14,0,50110105,1
30730,6,15,0,50110105,1
30731,6,16,0,50110105,1
30732,6,17,0,50110105,1
30733,6,18,0,50110105,1
30734,6,19,0,50110105,1
30735,6,20,0,50110105,1
30736,6,21,0,50110105,1
30737,6,22,0,50110105,1
30738,6,23,0,50110105,1
30739,1,0,0,50110119,1
30740,1,1,0,50110119,1
30741,1,2,0,50110119,1
30742,1,3,0,50110119,1
30743,1,4,0,50110119,1
30744,1,5,0,50110119,1
30745,1,6,0,50110119,1
30746,1,7,0,50110119,1
30747,1,8,0,50110119,1
30748,1,9,0,50110119,1
30749,1,10,0,50110119,1
30750,1,11,0,50110119,1
30751,1,12,0,50110119,1
30752,1,13,0,50110119,1
30753,1,14,0,50110119,1
30754,1,15,0,50110119,1
30755,1,16,0,50110119,1
30756,1,17,0,50110119,1
30757,1,18,0,50110119,1
30758,1,19,0,50110119,1
30759,1,20,0,50110119,1
30760,1,21,0,50110119,1
30761,1,22,0,50110119,1
30762,1,23,0,50110119,1
30763,2,0,0,50110119,1
30764,2,1,0,50110119,1
30765,2,2,0,50110119,1
30766,2,3,0,50110119,1
30767,2,4,0,50110119,1
30768,2,5,0,50110119,1
30769,2,6,0,50110119,1
30770,2,7,0,50110119,1
30771,2,8,0,50110119,1
30772,2,9,0,50110119,1
30773,2,10,0,50110119,1
30774,2,11,0,50110119,1
30775,2,12,0,50110119,1
30776,2,13,0,50110119,1
30777,2,14,0,50110119,1
30778,2,15,0,50110119,1
30779,2,16,0,50110119,1
30780,2,17,0,50110119,1
30781,2,18,0,50110119,1
30782,2,19,0,50110119,1
30783,2,20,0,50110119,1
30784,2,21,0,50110119,1
30785,2,22,0,50110119,1
30786,2,23,0,50110119,1
30787,3,0,0,50110119,1
30788,3,1,0,50110119,1
30789,3,2,0,50110119,1
30790,3,3,0,50110119,1
30791,3,4,0,50110119,1
30792,3,5,0,50110119,1
30793,3,6,0,50110119,1
30794,3,7,0,50110119,1
30795,3,8,0,50110119,1
30796,3,9,0,50110119,1
30797,3,10,0,50110119,1
30798,3,11,0,50110119,1
30799,3,12,0,50110119,1
30800,3,13,0,50110119,1
30801,3,14,0,50110119,1
30802,3,15,0,50110119,1
30803,3,16,0,50110119,1
30804,3,17,0,50110119,1
30805,3,18,0,50110119,1
30806,3,19,0,50110119,1
30807,3,20,0,50110119,1
30808,3,21,0,50110119,1
30809,3,22,0,50110119,1
30810,3,23,0,50110119,1
30811,4,0,0,50110119,1
